source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
34410;Issue;11702;Component;IssueComponent;NULL
34411;Issue;13326;Version;IssueFixVersion;NULL
34411;Issue;13513;Version;IssueFixVersion;NULL
34412;Issue;13302;Version;IssueFixVersion;NULL
34412;Issue;13302;Version;IssueVersion;NULL
34415;Issue;12308;Component;IssueComponent;NULL
34415;Issue;13300;Version;IssueFixVersion;NULL
34417;Issue;14102;Version;IssueFixVersion;NULL
34417;Issue;15224;Component;IssueComponent;NULL
34418;Issue;14102;Version;IssueFixVersion;NULL
34418;Issue;15224;Component;IssueComponent;NULL
34419;Issue;14102;Version;IssueFixVersion;NULL
34419;Issue;15224;Component;IssueComponent;NULL
34421;Issue;13302;Version;IssueFixVersion;NULL
34422;Issue;13321;Version;IssueFixVersion;NULL
34423;Issue;12315;Component;IssueComponent;NULL
34423;Issue;13302;Version;IssueFixVersion;NULL
34430;Issue;10308;Version;IssueFixVersion;NULL
34434;Issue;19218;Version;IssueFixVersion;NULL
34435;Issue;12315;Component;IssueComponent;NULL
34435;Issue;13302;Version;IssueFixVersion;NULL
34437;Issue;11928;Component;IssueComponent;NULL
34437;Issue;12701;Version;IssueFixVersion;NULL
34438;Issue;14102;Version;IssueFixVersion;NULL
34438;Issue;15224;Component;IssueComponent;NULL
34439;Issue;14102;Version;IssueFixVersion;NULL
34439;Issue;15224;Component;IssueComponent;NULL
34440;Issue;14102;Version;IssueFixVersion;NULL
34440;Issue;15224;Component;IssueComponent;NULL
34441;Issue;14102;Version;IssueFixVersion;NULL
34441;Issue;15224;Component;IssueComponent;NULL
34442;Issue;14102;Version;IssueFixVersion;NULL
34442;Issue;15224;Component;IssueComponent;NULL
34443;Issue;14102;Version;IssueFixVersion;NULL
34443;Issue;15224;Component;IssueComponent;NULL
34444;Issue;14102;Version;IssueFixVersion;NULL
34444;Issue;15224;Component;IssueComponent;NULL
34450;Issue;11701;Component;IssueComponent;NULL
34453;Issue;11702;Component;IssueComponent;NULL
34455;Issue;11701;Component;IssueComponent;NULL
34456;Issue;12308;Component;IssueComponent;NULL
34456;Issue;13300;Version;IssueFixVersion;NULL
34458;Issue;11930;Component;IssueComponent;NULL
34458;Issue;12104;Component;IssueComponent;NULL
34458;Issue;12805;Version;IssueFixVersion;NULL
34460;Issue;11930;Component;IssueComponent;NULL
34460;Issue;12104;Component;IssueComponent;NULL
34460;Issue;12701;Version;IssueFixVersion;NULL
34461;Issue;13300;Version;IssueFixVersion;NULL
34461;Issue;13300;Version;IssueVersion;NULL
34462;Issue;13300;Version;IssueFixVersion;NULL
34462;Issue;13300;Version;IssueVersion;NULL
34463;Issue;13300;Version;IssueFixVersion;NULL
34464;Issue;13302;Version;IssueFixVersion;NULL
34465;Issue;12354;Component;IssueComponent;NULL
34466;Issue;12354;Component;IssueComponent;NULL
34466;Issue;13321;Version;IssueFixVersion;NULL
34467;Issue;12354;Component;IssueComponent;NULL
34467;Issue;13321;Version;IssueFixVersion;NULL
34468;Issue;12315;Component;IssueComponent;NULL
34468;Issue;13302;Version;IssueFixVersion;NULL
34469;Issue;12354;Component;IssueComponent;NULL
34469;Issue;13321;Version;IssueFixVersion;NULL
34470;Issue;12315;Component;IssueComponent;NULL
34470;Issue;13302;Version;IssueFixVersion;NULL
34471;Issue;12354;Component;IssueComponent;NULL
34471;Issue;13321;Version;IssueFixVersion;NULL
34472;Issue;11930;Component;IssueComponent;NULL
34472;Issue;12701;Version;IssueFixVersion;NULL
34473;Issue;12307;Component;IssueComponent;NULL
34473;Issue;13300;Version;IssueFixVersion;NULL
34473;Issue;13300;Version;IssueVersion;NULL
34474;Issue;12354;Component;IssueComponent;NULL
34474;Issue;13321;Version;IssueFixVersion;NULL
34475;Issue;12358;Component;IssueComponent;NULL
34475;Issue;13321;Version;IssueFixVersion;NULL
34476;Issue;13300;Version;IssueFixVersion;NULL
34476;Issue;13300;Version;IssueVersion;NULL
34477;Issue;12308;Component;IssueComponent;NULL
34477;Issue;13300;Version;IssueFixVersion;NULL
34478;Issue;11604;Version;IssueFixVersion;NULL
34479;Issue;11913;Component;IssueComponent;NULL
34479;Issue;13211;Version;IssueFixVersion;NULL
34480;Issue;10305;Component;IssueComponent;NULL
34480;Issue;10308;Version;IssueFixVersion;NULL
34481;Issue;11913;Component;IssueComponent;NULL
34481;Issue;13211;Version;IssueFixVersion;NULL
34484;Issue;11909;Component;IssueComponent;NULL
34484;Issue;11931;Component;IssueComponent;NULL
34484;Issue;13209;Version;IssueFixVersion;NULL
34485;Issue;12305;Component;IssueComponent;NULL
34485;Issue;12306;Component;IssueComponent;NULL
34485;Issue;13300;Version;IssueFixVersion;NULL
34485;Issue;13300;Version;IssueVersion;NULL
34486;Issue;12306;Component;IssueComponent;NULL
34486;Issue;13300;Version;IssueFixVersion;NULL
34486;Issue;13300;Version;IssueVersion;NULL
34487;Issue;12308;Component;IssueComponent;NULL
34487;Issue;13300;Version;IssueFixVersion;NULL
34490;Issue;16470;Version;IssueFixVersion;NULL
34493;Issue;16470;Version;IssueFixVersion;NULL
34494;Issue;11400;Component;IssueComponent;NULL
34494;Issue;14016;Component;IssueComponent;NULL
34496;Issue;11702;Component;IssueComponent;NULL
34497;Issue;12005;Version;IssueFixVersion;NULL
34497;Issue;14016;Component;IssueComponent;NULL
34503;Issue;10308;Version;IssueFixVersion;NULL
34504;Issue;12302;Component;IssueComponent;NULL
34504;Issue;12303;Component;IssueComponent;NULL
34504;Issue;13300;Version;IssueFixVersion;NULL
34504;Issue;13300;Version;IssueVersion;NULL
34505;Issue;12312;Component;IssueComponent;NULL
34506;Issue;12312;Component;IssueComponent;NULL
34507;Issue;15373;Component;IssueComponent;NULL
34508;Issue;12312;Component;IssueComponent;NULL
34510;Issue;14016;Component;IssueComponent;NULL
34511;Issue;13338;Version;IssueFixVersion;NULL
34512;Issue;14016;Component;IssueComponent;NULL
34512;Issue;16310;Version;IssueFixVersion;NULL
34513;Issue;14016;Component;IssueComponent;NULL
34513;Issue;16310;Version;IssueFixVersion;NULL
34514;Issue;11904;Component;IssueComponent;NULL
34514;Issue;13209;Version;IssueFixVersion;NULL
34515;Issue;14016;Component;IssueComponent;NULL
34515;Issue;16310;Version;IssueFixVersion;NULL
34516;Issue;14016;Component;IssueComponent;NULL
34523;Issue;12306;Component;IssueComponent;NULL
34523;Issue;13300;Version;IssueFixVersion;NULL
34524;Issue;11928;Component;IssueComponent;NULL
34524;Issue;12701;Version;IssueFixVersion;NULL
34528;Issue;12333;Component;IssueComponent;NULL
34531;Issue;12234;Component;IssueComponent;NULL
34532;Issue;12333;Component;IssueComponent;NULL
34534;Issue;13321;Version;IssueFixVersion;NULL
34535;Issue;11938;Component;IssueComponent;NULL
34535;Issue;12701;Version;IssueFixVersion;NULL
34537;Issue;11929;Component;IssueComponent;NULL
34537;Issue;12701;Version;IssueFixVersion;NULL
34538;Issue;12308;Component;IssueComponent;NULL
34541;Issue;11929;Component;IssueComponent;NULL
34542;Issue;11929;Component;IssueComponent;NULL
34542;Issue;12701;Version;IssueFixVersion;NULL
34543;Issue;11502;Component;IssueComponent;NULL
34543;Issue;13003;Version;IssueFixVersion;NULL
34545;Issue;12304;Component;IssueComponent;NULL
34545;Issue;13300;Version;IssueFixVersion;NULL
34545;Issue;13300;Version;IssueVersion;NULL
34546;Issue;12365;Component;IssueComponent;NULL
34546;Issue;13300;Version;IssueFixVersion;NULL
34550;Issue;13400;Version;IssueFixVersion;NULL
34552;Issue;13300;Version;IssueFixVersion;NULL
34557;Issue;12601;Version;IssueFixVersion;NULL
34558;Issue;11400;Component;IssueComponent;NULL
34593;Issue;13301;Version;IssueFixVersion;NULL
34594;Issue;12257;Component;IssueComponent;NULL
34595;Issue;12257;Component;IssueComponent;NULL
34596;Issue;12344;Component;IssueComponent;NULL
34596;Issue;13305;Version;IssueFixVersion;NULL
34597;Issue;13305;Version;IssueFixVersion;NULL
34598;Issue;13003;Version;IssueFixVersion;NULL
34600;Issue;15224;Component;IssueComponent;NULL
34601;Issue;17854;Component;IssueComponent;NULL
34602;Issue;15224;Component;IssueComponent;NULL
34604;Issue;15224;Component;IssueComponent;NULL
34605;Issue;15224;Component;IssueComponent;NULL
34606;Issue;17854;Component;IssueComponent;NULL
34607;Issue;15224;Component;IssueComponent;NULL
34608;Issue;15224;Component;IssueComponent;NULL
34609;Issue;15224;Component;IssueComponent;NULL
34610;Issue;15224;Component;IssueComponent;NULL
34611;Issue;14102;Version;IssueFixVersion;NULL
34611;Issue;15224;Component;IssueComponent;NULL
34612;Issue;14102;Version;IssueFixVersion;NULL
34612;Issue;15224;Component;IssueComponent;NULL
34613;Issue;11929;Component;IssueComponent;NULL
34613;Issue;12701;Version;IssueFixVersion;NULL
34614;Issue;15224;Component;IssueComponent;NULL
34615;Issue;14102;Version;IssueFixVersion;NULL
34615;Issue;15224;Component;IssueComponent;NULL
34616;Issue;14102;Version;IssueFixVersion;NULL
34616;Issue;15224;Component;IssueComponent;NULL
34617;Issue;11930;Component;IssueComponent;NULL
34617;Issue;12701;Version;IssueFixVersion;NULL
34618;Issue;13304;Version;IssueFixVersion;NULL
34620;Issue;11938;Component;IssueComponent;NULL
34620;Issue;12701;Version;IssueFixVersion;NULL
34621;Issue;11938;Component;IssueComponent;NULL
34622;Issue;12341;Component;IssueComponent;NULL
34622;Issue;13305;Version;IssueFixVersion;NULL
34623;Issue;12328;Component;IssueComponent;NULL
34624;Issue;11928;Component;IssueComponent;NULL
34624;Issue;12701;Version;IssueFixVersion;NULL
34625;Issue;12234;Component;IssueComponent;NULL
34626;Issue;11938;Component;IssueComponent;NULL
34626;Issue;12701;Version;IssueFixVersion;NULL
34628;Issue;11928;Component;IssueComponent;NULL
34628;Issue;12805;Version;IssueFixVersion;NULL
34629;Issue;12234;Component;IssueComponent;NULL
34631;Issue;12342;Component;IssueComponent;NULL
34631;Issue;13305;Version;IssueFixVersion;NULL
34632;Issue;13305;Version;IssueFixVersion;NULL
34633;Issue;12328;Component;IssueComponent;NULL
34635;Issue;12328;Component;IssueComponent;NULL
34641;Issue;12328;Component;IssueComponent;NULL
34641;Issue;12375;Component;IssueComponent;NULL
34649;Issue;11930;Component;IssueComponent;NULL
34649;Issue;12805;Version;IssueFixVersion;NULL
34650;Issue;13304;Version;IssueFixVersion;NULL
34651;Issue;11928;Component;IssueComponent;NULL
34651;Issue;12805;Version;IssueFixVersion;NULL
34652;Issue;13300;Version;IssueFixVersion;NULL
34653;Issue;12338;Component;IssueComponent;NULL
34653;Issue;13305;Version;IssueFixVersion;NULL
34654;Issue;12338;Component;IssueComponent;NULL
34654;Issue;13305;Version;IssueFixVersion;NULL
34655;Issue;11928;Component;IssueComponent;NULL
34655;Issue;12701;Version;IssueFixVersion;NULL
34656;Issue;12354;Component;IssueComponent;NULL
34656;Issue;13321;Version;IssueFixVersion;NULL
34656;Issue;13321;Version;IssueVersion;NULL
34659;Issue;13300;Version;IssueFixVersion;NULL
34659;Issue;13300;Version;IssueVersion;NULL
34665;Issue;13321;Version;IssueFixVersion;NULL
34666;Issue;13321;Version;IssueFixVersion;NULL
34668;Issue;13321;Version;IssueFixVersion;NULL
34669;Issue;13300;Version;IssueFixVersion;NULL
34672;Issue;11913;Component;IssueComponent;NULL
34672;Issue;13209;Version;IssueFixVersion;NULL
34677;Issue;11909;Component;IssueComponent;NULL
34677;Issue;11931;Component;IssueComponent;NULL
34677;Issue;13209;Version;IssueFixVersion;NULL
34685;Issue;12338;Component;IssueComponent;NULL
34685;Issue;12341;Component;IssueComponent;NULL
34685;Issue;13305;Version;IssueFixVersion;NULL
34686;Issue;12234;Component;IssueComponent;NULL
34687;Issue;13300;Version;IssueFixVersion;NULL
34687;Issue;13300;Version;IssueVersion;NULL
34688;Issue;12213;Component;IssueComponent;NULL
34688;Issue;13218;Version;IssueFixVersion;NULL
34689;Issue;13302;Version;IssueFixVersion;NULL
34690;Issue;12311;Component;IssueComponent;NULL
34690;Issue;13302;Version;IssueFixVersion;NULL
34690;Issue;13302;Version;IssueVersion;NULL
34694;Issue;12328;Component;IssueComponent;NULL
34695;Issue;11906;Component;IssueComponent;NULL
34695;Issue;13209;Version;IssueFixVersion;NULL
34696;Issue;12402;Component;IssueComponent;NULL
34697;Issue;11702;Component;IssueComponent;NULL
34699;Issue;13321;Version;IssueFixVersion;NULL
34700;Issue;11909;Component;IssueComponent;NULL
34700;Issue;13209;Version;IssueFixVersion;NULL
34701;Issue;11701;Component;IssueComponent;NULL
34702;Issue;13336;Version;IssueFixVersion;NULL
34703;Issue;13321;Version;IssueFixVersion;NULL
34712;Issue;12344;Component;IssueComponent;NULL
34712;Issue;13304;Version;IssueFixVersion;NULL
34713;Issue;13612;Component;IssueComponent;NULL
34713;Issue;14632;Version;IssueFixVersion;NULL
34716;Issue;12325;Component;IssueComponent;NULL
34718;Issue;11909;Component;IssueComponent;NULL
34718;Issue;11931;Component;IssueComponent;NULL
34718;Issue;13209;Version;IssueFixVersion;NULL
34723;Issue;12318;Component;IssueComponent;NULL
34724;Issue;12350;Component;IssueComponent;NULL
34726;Issue;11938;Component;IssueComponent;NULL
34726;Issue;12805;Version;IssueFixVersion;NULL
34728;Issue;12256;Component;IssueComponent;NULL
34735;Issue;13612;Component;IssueComponent;NULL
34735;Issue;15419;Version;IssueFixVersion;NULL
34736;Issue;11928;Component;IssueComponent;NULL
34736;Issue;12805;Version;IssueFixVersion;NULL
34737;Issue;12412;Component;IssueComponent;NULL
34738;Issue;12406;Component;IssueComponent;NULL
34739;Issue;13722;Component;IssueComponent;NULL
34740;Issue;13722;Component;IssueComponent;NULL
34741;Issue;12407;Component;IssueComponent;NULL
34742;Issue;12408;Component;IssueComponent;NULL
34743;Issue;12409;Component;IssueComponent;NULL
34744;Issue;12417;Component;IssueComponent;NULL
34745;Issue;12410;Component;IssueComponent;NULL
34746;Issue;12411;Component;IssueComponent;NULL
34747;Issue;12414;Component;IssueComponent;NULL
34748;Issue;13715;Component;IssueComponent;NULL
34749;Issue;12404;Component;IssueComponent;NULL
34751;Issue;12413;Component;IssueComponent;NULL
34752;Issue;12415;Component;IssueComponent;NULL
34753;Issue;12401;Component;IssueComponent;NULL
34754;Issue;12405;Component;IssueComponent;NULL
34755;Issue;12245;Component;IssueComponent;NULL
34758;Issue;12338;Component;IssueComponent;NULL
34758;Issue;12342;Component;IssueComponent;NULL
34758;Issue;13304;Version;IssueFixVersion;NULL
34758;Issue;13304;Version;IssueVersion;NULL
34760;Issue;12358;Component;IssueComponent;NULL
34760;Issue;12360;Component;IssueComponent;NULL
34760;Issue;13336;Version;IssueFixVersion;NULL
34761;Issue;12342;Component;IssueComponent;NULL
34761;Issue;13305;Version;IssueFixVersion;NULL
34767;Issue;12342;Component;IssueComponent;NULL
34767;Issue;13305;Version;IssueFixVersion;NULL
34769;Issue;13321;Version;IssueVersion;NULL
34771;Issue;10311;Version;IssueFixVersion;NULL
34772;Issue;10310;Version;IssueVersion;NULL
34773;Issue;10308;Version;IssueFixVersion;NULL
34775;Issue;12328;Component;IssueComponent;NULL
34776;Issue;13300;Version;IssueFixVersion;NULL
34781;Issue;13911;Version;IssueFixVersion;NULL
34782;Issue;11928;Component;IssueComponent;NULL
34782;Issue;12805;Version;IssueFixVersion;NULL
34784;Issue;13404;Version;IssueFixVersion;NULL
34786;Issue;13300;Version;IssueFixVersion;NULL
34786;Issue;13300;Version;IssueVersion;NULL
34788;Issue;12306;Component;IssueComponent;NULL
34788;Issue;13301;Version;IssueFixVersion;NULL
34789;Issue;13304;Version;IssueVersion;NULL
34792;Issue;13404;Version;IssueFixVersion;NULL
34794;Issue;13406;Version;IssueFixVersion;NULL
34801;Issue;11930;Component;IssueComponent;NULL
34801;Issue;12805;Version;IssueFixVersion;NULL
34815;Issue;13317;Version;IssueFixVersion;NULL
34815;Issue;13318;Version;IssueFixVersion;NULL
34815;Issue;13319;Version;IssueFixVersion;NULL
34820;Issue;12236;Component;IssueComponent;NULL
34820;Issue;12242;Component;IssueComponent;NULL
34822;Issue;14016;Component;IssueComponent;NULL
34822;Issue;16310;Version;IssueFixVersion;NULL
34830;Issue;13302;Version;IssueFixVersion;NULL
34840;Issue;11936;Component;IssueComponent;NULL
34840;Issue;11938;Component;IssueComponent;NULL
34840;Issue;13209;Version;IssueFixVersion;NULL
34844;Issue;13400;Version;IssueVersion;NULL
34844;Issue;13422;Version;IssueFixVersion;NULL
34851;Issue;12254;Component;IssueComponent;NULL
34854;Issue;10310;Version;IssueVersion;NULL
34854;Issue;10311;Version;IssueFixVersion;NULL
34855;Issue;11930;Component;IssueComponent;NULL
34855;Issue;12701;Version;IssueFixVersion;NULL
34856;Issue;14016;Component;IssueComponent;NULL
34857;Issue;10310;Version;IssueVersion;NULL
34857;Issue;10311;Version;IssueFixVersion;NULL
34858;Issue;11928;Component;IssueComponent;NULL
34858;Issue;12805;Version;IssueFixVersion;NULL
34859;Issue;10310;Version;IssueVersion;NULL
34859;Issue;10311;Version;IssueFixVersion;NULL
34860;Issue;13406;Version;IssueFixVersion;NULL
34861;Issue;11906;Component;IssueComponent;NULL
34861;Issue;11928;Component;IssueComponent;NULL
34861;Issue;13211;Version;IssueFixVersion;NULL
34863;Issue;13406;Version;IssueFixVersion;NULL
34865;Issue;11938;Component;IssueComponent;NULL
34865;Issue;12701;Version;IssueFixVersion;NULL
34868;Issue;11938;Component;IssueComponent;NULL
34868;Issue;12805;Version;IssueFixVersion;NULL
34871;Issue;13422;Version;IssueFixVersion;NULL
34872;Issue;13302;Version;IssueFixVersion;NULL
34873;Issue;11938;Component;IssueComponent;NULL
34873;Issue;12805;Version;IssueFixVersion;NULL
34875;Issue;11205;Component;IssueComponent;NULL
34875;Issue;12005;Version;IssueFixVersion;NULL
34876;Issue;13321;Version;IssueFixVersion;NULL
34877;Issue;11902;Component;IssueComponent;NULL
34877;Issue;12701;Version;IssueFixVersion;NULL
34878;Issue;11909;Component;IssueComponent;NULL
34878;Issue;13209;Version;IssueFixVersion;NULL
34879;Issue;10308;Version;IssueFixVersion;NULL
34881;Issue;13321;Version;IssueFixVersion;NULL
34882;Issue;12401;Component;IssueComponent;NULL
34882;Issue;14220;Version;IssueFixVersion;NULL
34886;Issue;13336;Version;IssueFixVersion;NULL
34887;Issue;11918;Component;IssueComponent;NULL
34887;Issue;11930;Component;IssueComponent;NULL
34887;Issue;12701;Version;IssueFixVersion;NULL
34888;Issue;11910;Component;IssueComponent;NULL
34888;Issue;13209;Version;IssueFixVersion;NULL
34891;Issue;10308;Version;IssueFixVersion;NULL
34893;Issue;10308;Version;IssueFixVersion;NULL
34896;Issue;27912;Version;IssueFixVersion;NULL
34903;Issue;12339;Component;IssueComponent;NULL
34903;Issue;13304;Version;IssueFixVersion;NULL
34908;Issue;10308;Version;IssueFixVersion;NULL
34909;Issue;12208;Component;IssueComponent;NULL
34909;Issue;12209;Component;IssueComponent;NULL
34909;Issue;12245;Component;IssueComponent;NULL
34909;Issue;12246;Component;IssueComponent;NULL
34909;Issue;12247;Component;IssueComponent;NULL
34909;Issue;12248;Component;IssueComponent;NULL
34909;Issue;12249;Component;IssueComponent;NULL
34909;Issue;12250;Component;IssueComponent;NULL
34909;Issue;12251;Component;IssueComponent;NULL
34909;Issue;12252;Component;IssueComponent;NULL
34909;Issue;12253;Component;IssueComponent;NULL
